event_id,user_id,session_id,content_id,event_type,device_type,country,watch_seconds,event_timestamp
evt_9049,user_73,sess_185,movie_78,seek,laptop,CA,236,2026-03-09 15:48:09.973372
evt_9050,user_706,sess_115,movie_102,pause,mobile,CA,80,2026-03-08 19:52:09.973383
evt_9051,user_179,sess_441,movie_146,complete,laptop,UK,436,2026-03-06 05:43:09.973397
evt_9052,user_272,sess_342,movie_118,seek,mobile,CA,436,2026-03-09 19:32:09.973407
evt_9053,user_579,sess_400,movie_198,pause,laptop,US,498,2026-03-07 03:17:09.973418
evt_9054,user_169,sess_354,movie_108,seek,tablet,UK,70,2026-03-05 09:58:09.973433
evt_9055,user_815,sess_264,movie_165,complete,smart_tv,US,219,2026-03-06 08:25:09.973443
evt_9056,user_338,sess_267,movie_192,complete,smart_tv,US,350,2026-03-07 23:58:09.973453
evt_9057,user_929,sess_175,movie_126,seek,tablet,US,76,2026-03-05 09:18:09.973465
evt_9058,user_659,sess_314,movie_159,pause,tablet,UK,273,2026-03-06 00:07:09.973476
evt_9059,user_447,sess_464,movie_135,complete,smart_tv,AU,18,2026-03-10 03:44:09.973486
evt_9060,user_921,sess_106,movie_72,pause,mobile,US,118,2026-03-10 06:52:09.973497
evt_9061,user_407,sess_231,movie_190,pause,smart_tv,UK,564,2026-03-11 05:58:09.973509
evt_9062,user_635,sess_132,movie_118,pause,smart_tv,AU,582,2026-03-06 10:18:09.973520
evt_9063,user_943,sess_485,movie_96,seek,tablet,AU,492,2026-03-11 08:06:09.973531
evt_9064,user_731,sess_92,movie_120,complete,tablet,US,271,2026-03-08 17:25:09.973542
evt_9065,user_737,sess_176,movie_111,pause,mobile,AU,526,2026-03-09 04:23:09.973552
evt_9066,user_452,sess_135,movie_155,seek,laptop,UK,215,2026-03-05 00:40:09.973563
evt_9067,user_456,sess_324,movie_96,play,tablet,AU,206,2026-03-08 11:18:09.973578
evt_9068,user_614,sess_197,movie_79,seek,laptop,AU,347,2026-03-11 00:53:09.973588
evt_9069,user_964,sess_243,movie_111,complete,laptop,CA,232,2026-03-07 08:12:09.973600
evt_9070,user_154,sess_93,movie_172,seek,smart_tv,CA,567,2026-03-06 20:47:09.973610
evt_9071,user_968,sess_117,movie_45,complete,tablet,CA,334,2026-03-10 01:01:09.973625
evt_9072,user_549,sess_188,movie_80,seek,laptop,US,260,2026-03-06 17:20:09.973635
evt_9073,user_436,sess_48,movie_143,complete,laptop,CA,384,2026-03-10 07:39:09.973645
evt_9074,user_453,sess_195,movie_126,complete,smart_tv,UK,166,2026-03-05 13:08:09.973656
evt_9075,user_550,sess_247,movie_50,play,laptop,AU,550,2026-03-06 04:57:09.973667
evt_9076,user_540,sess_182,movie_177,seek,tablet,CA,177,2026-03-07 06:43:09.973678
evt_9077,user_811,sess_417,movie_61,complete,mobile,AU,504,2026-03-09 02:42:09.973689
evt_9078,user_400,sess_311,movie_194,seek,tablet,US,174,2026-03-09 01:11:09.973699
evt_9079,user_562,sess_111,movie_110,play,tablet,AU,268,2026-03-10 12:41:09.973709
evt_9080,user_497,sess_359,movie_54,play,mobile,CA,598,2026-03-08 21:05:09.973724
evt_9081,user_97,sess_497,movie_120,seek,tablet,AU,304,2026-03-11 16:09:09.973734
evt_9082,user_1000,sess_270,movie_146,complete,tablet,UK,158,2026-03-07 13:12:09.973746
evt_9083,user_659,sess_97,movie_39,complete,laptop,AU,81,2026-03-06 23:25:09.973757
evt_9084,user_22,sess_488,movie_97,complete,smart_tv,CA,481,2026-03-07 22:21:09.973767
evt_9085,user_366,sess_105,movie_64,play,smart_tv,CA,240,2026-03-09 20:15:09.973778
evt_9086,user_213,sess_407,movie_89,seek,laptop,AU,250,2026-03-10 10:31:09.973789
evt_9087,user_52,sess_314,movie_111,complete,tablet,CA,34,2026-03-06 23:11:09.973799
evt_9088,user_255,sess_275,movie_79,pause,laptop,UK,239,2026-03-07 11:27:09.973810
evt_9089,user_752,sess_182,movie_143,seek,mobile,UK,91,2026-03-07 21:26:09.973820
evt_9090,user_263,sess_287,movie_121,play,mobile,AU,542,2026-03-11 07:24:09.973833
evt_9091,user_69,sess_220,movie_156,play,smart_tv,UK,474,2026-03-11 09:50:09.973844
evt_9092,user_620,sess_22,movie_94,pause,smart_tv,US,101,2026-03-10 10:18:09.973855
evt_9093,user_332,sess_189,movie_64,play,tablet,AU,201,2026-03-08 13:28:09.973865
evt_9094,user_97,sess_271,movie_1,seek,laptop,AU,108,2026-03-05 11:03:09.973877
evt_9095,user_841,sess_148,movie_7,complete,smart_tv,CA,196,2026-03-07 12:27:09.973891
evt_9096,user_610,sess_381,movie_188,seek,mobile,AU,65,2026-03-07 03:50:09.973902
evt_9097,user_42,sess_103,movie_142,pause,tablet,US,107,2026-03-06 18:42:09.973913
evt_9098,user_283,sess_2,movie_157,pause,mobile,UK,241,2026-03-09 20:02:09.973924
evt_9099,user_930,sess_139,movie_99,play,smart_tv,AU,261,2026-03-08 19:09:09.973934
evt_9100,user_21,sess_79,movie_70,play,laptop,UK,518,2026-03-11 12:23:09.973945
evt_9101,user_166,sess_347,movie_35,complete,laptop,UK,310,2026-03-09 03:49:09.973956
evt_9102,user_195,sess_142,movie_134,complete,smart_tv,AU,205,2026-03-10 11:15:09.973967
evt_9103,user_830,sess_53,movie_125,seek,mobile,AU,366,2026-03-05 21:35:09.973978
evt_9104,user_66,sess_203,movie_181,play,mobile,US,209,2026-03-11 13:45:09.973989
evt_9105,user_127,sess_114,movie_182,complete,tablet,US,592,2026-03-06 03:27:09.973999
evt_9106,user_732,sess_394,movie_128,play,tablet,CA,270,2026-03-06 22:12:09.974011
evt_9107,user_738,sess_430,movie_159,seek,tablet,AU,113,2026-03-07 22:35:09.974021
evt_9108,user_493,sess_9,movie_200,play,mobile,CA,535,2026-03-11 22:28:09.974032
evt_9109,user_426,sess_407,movie_80,complete,laptop,AU,338,2026-03-08 23:55:09.974048
evt_9110,user_364,sess_408,movie_155,pause,laptop,AU,159,2026-03-10 11:42:09.974062
evt_9111,user_535,sess_130,movie_166,play,mobile,US,594,2026-03-08 05:35:09.974076
evt_9112,user_680,sess_181,movie_94,seek,laptop,CA,71,2026-03-09 22:40:09.974087
evt_9113,user_216,sess_456,movie_56,play,mobile,UK,335,2026-03-05 09:57:09.974098
evt_9114,user_516,sess_430,movie_139,play,smart_tv,US,458,2026-03-07 13:28:09.974109
evt_9115,user_921,sess_272,movie_167,complete,mobile,UK,446,2026-03-05 07:38:09.974120
evt_9116,user_741,sess_467,movie_20,seek,mobile,AU,342,2026-03-06 21:48:09.974131
evt_9117,user_673,sess_481,movie_12,pause,laptop,UK,550,2026-03-07 17:11:09.974141
evt_9118,user_702,sess_183,movie_30,pause,smart_tv,UK,381,2026-03-10 20:51:09.974153
evt_9119,user_519,sess_128,movie_5,seek,tablet,AU,79,2026-03-08 08:49:09.974164
evt_9120,user_28,sess_83,movie_156,play,mobile,US,560,2026-03-08 21:12:09.974175
evt_9121,user_449,sess_129,movie_134,pause,tablet,UK,140,2026-03-07 15:52:09.974186
evt_9122,user_644,sess_466,movie_150,play,laptop,AU,513,2026-03-05 20:15:09.974200
evt_9123,user_203,sess_475,movie_50,complete,tablet,AU,487,2026-03-07 18:28:09.974210
evt_9124,user_767,sess_271,movie_89,play,laptop,UK,94,2026-03-10 22:53:09.974221
evt_9125,user_216,sess_2,movie_123,play,smart_tv,CA,396,2026-03-06 03:08:09.974231
evt_9126,user_866,sess_204,movie_19,pause,laptop,AU,563,2026-03-07 09:42:09.974243
evt_9127,user_179,sess_232,movie_28,pause,tablet,US,456,2026-03-07 00:52:09.974253
evt_9128,user_886,sess_426,movie_62,play,mobile,US,488,2026-03-08 22:58:09.974264
evt_9129,user_80,sess_141,movie_76,play,mobile,US,158,2026-03-10 14:14:09.974278
evt_9130,user_942,sess_477,movie_134,seek,tablet,UK,86,2026-03-09 04:57:09.974289
evt_9131,user_351,sess_120,movie_57,play,mobile,CA,163,2026-03-05 12:05:09.974300
evt_9132,user_337,sess_65,movie_55,pause,smart_tv,US,489,2026-03-11 03:48:09.974311
evt_9133,user_878,sess_20,movie_55,seek,tablet,US,584,2026-03-11 14:00:09.974322
evt_9134,user_606,sess_80,movie_69,play,tablet,UK,544,2026-03-08 14:29:09.974332
evt_9135,user_13,sess_72,movie_95,play,mobile,UK,428,2026-03-05 04:54:09.974344
evt_9136,user_792,sess_93,movie_76,play,mobile,UK,96,2026-03-11 13:13:09.974355
evt_9137,user_108,sess_148,movie_141,seek,smart_tv,UK,598,2026-03-08 14:36:09.974370
evt_9138,user_883,sess_289,movie_80,complete,laptop,US,557,2026-03-07 02:54:09.974381
evt_9139,user_310,sess_500,movie_111,pause,mobile,US,576,2026-03-07 22:48:09.974392
evt_9140,user_588,sess_489,movie_72,complete,tablet,UK,63,2026-03-09 13:58:09.974403
evt_9141,user_534,sess_337,movie_108,complete,tablet,US,471,2026-03-06 21:43:09.974413
evt_9142,user_706,sess_6,movie_177,pause,mobile,US,356,2026-03-11 12:40:09.974424
evt_9143,user_530,sess_500,movie_157,play,laptop,CA,504,2026-03-07 15:11:09.974434
evt_9144,user_695,sess_469,movie_145,play,laptop,CA,413,2026-03-06 16:34:09.974445
evt_9145,user_205,sess_70,movie_78,complete,tablet,CA,203,2026-03-11 09:26:09.974455
evt_9146,user_616,sess_45,movie_162,seek,tablet,AU,33,2026-03-10 15:39:09.974477
evt_9147,user_313,sess_369,movie_127,play,tablet,UK,328,2026-03-07 06:18:09.974488
evt_9148,user_900,sess_395,movie_175,complete,laptop,UK,77,2026-03-06 03:54:09.974498
evt_9149,user_496,sess_56,movie_81,complete,tablet,AU,483,2026-03-06 19:15:09.974512
evt_9150,user_380,sess_484,movie_83,pause,smart_tv,AU,50,2026-03-10 14:43:09.974527
evt_9151,user_350,sess_368,movie_95,complete,smart_tv,UK,400,2026-03-10 20:24:09.974538
evt_9152,user_578,sess_133,movie_38,pause,mobile,CA,49,2026-03-05 15:47:09.974548
evt_9153,user_910,sess_389,movie_9,complete,mobile,AU,304,2026-03-06 08:56:09.974559
evt_9154,user_537,sess_93,movie_148,seek,smart_tv,UK,29,2026-03-06 11:22:09.974569
evt_9155,user_48,sess_314,movie_168,complete,tablet,US,32,2026-03-11 17:37:09.974581
evt_9156,user_192,sess_70,movie_129,seek,tablet,AU,146,2026-03-07 09:09:09.974593
evt_9157,user_936,sess_142,movie_149,pause,smart_tv,UK,387,2026-03-10 22:21:09.974603
evt_9158,user_837,sess_427,movie_55,complete,mobile,AU,80,2026-03-07 06:43:09.974614
evt_9159,user_984,sess_485,movie_56,play,laptop,UK,422,2026-03-10 13:33:09.974626
evt_9160,user_399,sess_47,movie_85,complete,tablet,UK,596,2026-03-11 08:14:09.974635
evt_9161,user_898,sess_171,movie_25,pause,laptop,AU,220,2026-03-11 20:25:09.974646
evt_9162,user_624,sess_392,movie_174,seek,smart_tv,US,238,2026-03-06 16:05:09.974657
evt_9163,user_87,sess_46,movie_137,complete,smart_tv,US,253,2026-03-09 17:07:09.974667
evt_9164,user_642,sess_447,movie_178,seek,laptop,CA,236,2026-03-07 20:55:09.974678
evt_9165,user_980,sess_486,movie_165,complete,tablet,UK,387,2026-03-09 17:39:09.974692
evt_9166,user_614,sess_399,movie_109,play,mobile,UK,112,2026-03-06 07:21:09.974703
evt_9167,user_388,sess_20,movie_45,seek,smart_tv,US,406,2026-03-08 06:40:09.974714
evt_9168,user_89,sess_101,movie_105,complete,laptop,CA,165,2026-03-08 06:57:09.974737
evt_9169,user_316,sess_26,movie_62,pause,tablet,CA,270,2026-03-08 18:37:09.974754
evt_9170,user_304,sess_351,movie_31,play,mobile,US,310,2026-03-07 21:47:09.974775
evt_9171,user_413,sess_334,movie_50,pause,smart_tv,CA,395,2026-03-08 08:18:09.974792
evt_9172,user_313,sess_413,movie_111,complete,mobile,AU,283,2026-03-10 14:41:09.974812
evt_9173,user_745,sess_474,movie_53,pause,mobile,UK,226,2026-03-10 07:27:09.974829
evt_9174,user_741,sess_200,movie_66,complete,laptop,US,390,2026-03-07 13:02:09.974845
evt_9175,user_262,sess_213,movie_141,play,tablet,UK,385,2026-03-05 11:58:09.974863
evt_9176,user_280,sess_233,movie_113,pause,tablet,UK,198,2026-03-07 08:20:09.974878
evt_9177,user_659,sess_360,movie_189,play,laptop,US,564,2026-03-08 01:53:09.974894
evt_9178,user_418,sess_342,movie_22,play,smart_tv,AU,111,2026-03-08 18:12:09.974916
evt_9179,user_607,sess_323,movie_135,play,mobile,AU,485,2026-03-06 01:21:09.974932
evt_9180,user_53,sess_455,movie_46,play,laptop,AU,306,2026-03-05 09:19:09.974944
evt_9181,user_134,sess_35,movie_17,complete,mobile,US,91,2026-03-09 19:12:09.974956
evt_9182,user_194,sess_451,movie_193,seek,laptop,AU,34,2026-03-06 20:56:09.974967
evt_9183,user_474,sess_137,movie_188,play,tablet,US,151,2026-03-05 07:43:09.974977
evt_9184,user_115,sess_12,movie_23,complete,tablet,AU,199,2026-03-11 09:04:09.974987
evt_9185,user_98,sess_29,movie_199,complete,smart_tv,UK,63,2026-03-05 15:07:09.974997
evt_9186,user_769,sess_490,movie_16,play,tablet,AU,249,2026-03-10 23:43:09.975008
evt_9187,user_150,sess_425,movie_134,play,mobile,UK,237,2026-03-09 23:45:09.975018
evt_9188,user_687,sess_310,movie_15,seek,smart_tv,UK,531,2026-03-08 09:22:09.975032
evt_9189,user_853,sess_107,movie_95,complete,mobile,AU,202,2026-03-09 10:48:09.975043
evt_9190,user_981,sess_450,movie_168,complete,mobile,CA,561,2026-03-07 18:20:09.975054
evt_9191,user_3,sess_379,movie_76,complete,mobile,CA,265,2026-03-07 23:01:09.975064
evt_9192,user_773,sess_214,movie_16,complete,tablet,UK,299,2026-03-08 10:36:09.975079
evt_9193,user_795,sess_365,movie_132,seek,tablet,US,427,2026-03-09 09:23:09.975090
evt_9194,user_394,sess_418,movie_127,pause,mobile,US,330,2026-03-05 13:31:09.975101
evt_9195,user_509,sess_203,movie_92,complete,smart_tv,CA,412,2026-03-09 03:07:09.975112
evt_9196,user_484,sess_408,movie_128,pause,laptop,CA,377,2026-03-10 01:22:09.975123
evt_9197,user_220,sess_99,movie_46,pause,smart_tv,US,454,2026-03-05 09:19:09.975133
evt_9198,user_458,sess_304,movie_120,play,tablet,CA,432,2026-03-09 15:21:09.975145
evt_9199,user_708,sess_155,movie_81,pause,laptop,AU,280,2026-03-10 10:11:09.975155
evt_9200,user_983,sess_195,movie_17,complete,tablet,AU,210,2026-03-08 16:06:09.975165
evt_9201,user_415,sess_108,movie_5,seek,mobile,CA,146,2026-03-08 19:07:09.975176
evt_9202,user_549,sess_170,movie_82,seek,mobile,AU,393,2026-03-08 07:25:09.975187
evt_9203,user_930,sess_103,movie_35,play,tablet,AU,140,2026-03-08 00:44:09.975197
evt_9204,user_596,sess_495,movie_27,play,laptop,CA,591,2026-03-07 04:20:09.975208
evt_9205,user_644,sess_138,movie_54,pause,tablet,AU,576,2026-03-07 10:25:09.975222
evt_9206,user_785,sess_474,movie_199,complete,smart_tv,US,27,2026-03-10 18:40:09.975233
evt_9207,user_277,sess_52,movie_140,complete,smart_tv,UK,131,2026-03-05 15:14:09.975246
evt_9208,user_927,sess_114,movie_170,play,laptop,US,440,2026-03-07 06:22:09.975257
evt_9209,user_287,sess_429,movie_35,complete,tablet,UK,282,2026-03-10 18:16:09.975268
evt_9210,user_744,sess_243,movie_51,pause,laptop,AU,366,2026-03-11 07:30:09.975280
evt_9211,user_9,sess_11,movie_117,play,tablet,UK,52,2026-03-08 15:26:09.975291
evt_9212,user_689,sess_500,movie_26,seek,tablet,CA,31,2026-03-07 22:58:09.975302
evt_9213,user_573,sess_226,movie_59,seek,tablet,US,250,2026-03-07 18:19:09.975313
evt_9214,user_793,sess_132,movie_84,pause,tablet,CA,63,2026-03-10 18:35:09.975324
evt_9215,user_449,sess_481,movie_141,play,laptop,CA,196,2026-03-06 08:40:09.975334
evt_9216,user_102,sess_36,movie_134,play,mobile,CA,387,2026-03-08 01:43:09.975346
evt_9217,user_279,sess_441,movie_65,pause,tablet,CA,548,2026-03-11 08:50:09.975357
evt_9218,user_724,sess_309,movie_83,seek,laptop,UK,501,2026-03-06 10:27:09.975367
evt_9219,user_309,sess_6,movie_93,play,tablet,US,457,2026-03-06 08:59:09.975384
evt_9220,user_143,sess_379,movie_8,play,laptop,CA,157,2026-03-08 16:15:09.975395
evt_9221,user_459,sess_289,movie_113,play,tablet,UK,558,2026-03-05 17:13:09.975405
evt_9222,user_590,sess_470,movie_15,seek,mobile,UK,488,2026-03-08 10:52:09.975416
evt_9223,user_540,sess_347,movie_117,pause,laptop,US,482,2026-03-05 11:24:09.975426
evt_9224,user_981,sess_439,movie_112,play,tablet,UK,93,2026-03-06 22:31:09.975436
evt_9225,user_608,sess_43,movie_168,play,mobile,UK,378,2026-03-09 18:03:09.975447
evt_9226,user_185,sess_63,movie_42,seek,tablet,CA,289,2026-03-09 13:30:09.975457
evt_9227,user_947,sess_211,movie_116,play,mobile,CA,276,2026-03-05 13:45:09.975472
evt_9228,user_570,sess_264,movie_34,seek,tablet,US,385,2026-03-07 09:13:09.975482
evt_9229,user_481,sess_93,movie_89,pause,smart_tv,UK,182,2026-03-08 05:43:09.975493
evt_9230,user_473,sess_40,movie_52,play,smart_tv,UK,232,2026-03-11 10:33:09.975504
evt_9231,user_717,sess_214,movie_53,seek,mobile,UK,153,2026-03-10 22:02:09.975515
evt_9232,user_418,sess_237,movie_146,play,tablet,UK,116,2026-03-11 16:23:09.975529
evt_9233,user_915,sess_67,movie_174,complete,smart_tv,AU,182,2026-03-09 07:42:09.975540
evt_9234,user_811,sess_464,movie_132,pause,laptop,CA,82,2026-03-06 23:50:09.975551
evt_9235,user_256,sess_127,movie_134,play,laptop,UK,461,2026-03-09 04:20:09.975561
evt_9236,user_878,sess_207,movie_125,pause,laptop,CA,424,2026-03-08 08:28:09.975572
evt_9237,user_814,sess_7,movie_18,seek,tablet,US,537,2026-03-09 14:35:09.975586
evt_9238,user_221,sess_88,movie_174,pause,laptop,AU,562,2026-03-08 00:55:09.975599
evt_9239,user_739,sess_407,movie_139,play,tablet,AU,561,2026-03-05 23:03:09.975616
evt_9240,user_990,sess_432,movie_37,pause,smart_tv,UK,511,2026-03-11 04:47:09.975632
evt_9241,user_591,sess_418,movie_4,play,smart_tv,UK,585,2026-03-07 00:38:09.975650
evt_9242,user_584,sess_491,movie_199,pause,laptop,US,385,2026-03-11 17:18:09.975667
evt_9243,user_156,sess_19,movie_200,seek,laptop,AU,414,2026-03-08 10:33:09.975686
evt_9244,user_429,sess_147,movie_49,play,laptop,CA,394,2026-03-11 12:05:09.975786
evt_9245,user_841,sess_20,movie_184,complete,tablet,US,535,2026-03-05 07:06:09.975808
evt_9246,user_553,sess_326,movie_134,complete,smart_tv,AU,147,2026-03-08 07:21:09.975834
evt_9247,user_866,sess_129,movie_104,complete,smart_tv,AU,429,2026-03-07 17:48:09.975846
evt_9248,user_223,sess_303,movie_96,play,tablet,US,376,2026-03-11 10:37:09.975858
evt_9249,user_486,sess_389,movie_112,play,laptop,US,473,2026-03-11 21:59:09.975870
evt_9250,user_675,sess_6,movie_153,seek,laptop,AU,184,2026-03-05 19:31:09.975882
evt_9251,user_145,sess_465,movie_197,complete,mobile,UK,244,2026-03-10 11:21:09.975893
evt_9252,user_256,sess_423,movie_33,play,tablet,UK,108,2026-03-05 06:06:09.975905
evt_9253,user_774,sess_275,movie_52,play,smart_tv,AU,468,2026-03-05 23:11:09.975915
evt_9254,user_844,sess_286,movie_123,seek,tablet,AU,44,2026-03-11 07:05:09.975927
evt_9255,user_685,sess_273,movie_10,pause,tablet,AU,477,2026-03-05 04:55:09.975943
evt_9256,user_119,sess_143,movie_1,play,smart_tv,US,455,2026-03-05 02:27:09.975963
evt_9257,user_868,sess_381,movie_56,play,tablet,AU,246,2026-03-07 09:08:09.975980
evt_9258,user_28,sess_451,movie_56,pause,smart_tv,US,261,2026-03-06 19:27:09.975991
evt_9259,user_870,sess_345,movie_50,play,tablet,AU,145,2026-03-11 05:15:09.976003
evt_9260,user_872,sess_495,movie_134,seek,smart_tv,US,487,2026-03-08 10:18:09.976018
evt_9261,user_584,sess_144,movie_91,complete,laptop,US,135,2026-03-08 20:06:09.976030
evt_9262,user_163,sess_148,movie_23,complete,tablet,US,226,2026-03-09 01:02:09.976042
evt_9263,user_529,sess_370,movie_28,pause,smart_tv,UK,15,2026-03-10 12:19:09.976052
evt_9264,user_373,sess_241,movie_98,pause,tablet,CA,335,2026-03-11 21:12:09.976064
evt_9265,user_860,sess_95,movie_158,play,mobile,AU,277,2026-03-08 22:41:09.976075
evt_9266,user_893,sess_349,movie_58,complete,laptop,AU,552,2026-03-11 19:25:09.976092
evt_9267,user_763,sess_388,movie_134,play,smart_tv,AU,39,2026-03-09 16:59:09.976105
evt_9268,user_795,sess_346,movie_82,seek,laptop,US,37,2026-03-09 11:37:09.976116
evt_9269,user_515,sess_112,movie_62,pause,mobile,UK,273,2026-03-08 18:23:09.976127
evt_9270,user_134,sess_214,movie_174,pause,smart_tv,AU,513,2026-03-06 08:25:09.976137
evt_9271,user_494,sess_286,movie_114,seek,tablet,AU,207,2026-03-09 02:56:09.976148
evt_9272,user_608,sess_447,movie_196,pause,smart_tv,CA,138,2026-03-11 00:22:09.976160
evt_9273,user_522,sess_335,movie_169,complete,smart_tv,UK,99,2026-03-07 03:45:09.976175
evt_9274,user_797,sess_290,movie_156,seek,tablet,AU,59,2026-03-09 21:23:09.976187
evt_9275,user_917,sess_456,movie_105,seek,smart_tv,CA,352,2026-03-11 00:58:09.976198
evt_9276,user_647,sess_341,movie_32,pause,mobile,AU,257,2026-03-09 11:58:09.976208
evt_9277,user_43,sess_90,movie_136,pause,tablet,AU,522,2026-03-05 22:46:09.976219
evt_9278,user_863,sess_134,movie_191,play,tablet,CA,492,2026-03-05 19:33:09.976230
evt_9279,user_615,sess_17,movie_111,complete,tablet,US,57,2026-03-06 13:31:09.976241
evt_9280,user_647,sess_435,movie_132,play,smart_tv,AU,480,2026-03-11 17:23:09.976252
evt_9281,user_966,sess_339,movie_2,complete,laptop,UK,143,2026-03-09 20:27:09.976263
evt_9282,user_366,sess_254,movie_26,play,tablet,US,104,2026-03-05 05:54:09.976273
evt_9283,user_639,sess_15,movie_32,play,tablet,US,490,2026-03-08 21:57:09.976284
evt_9284,user_632,sess_378,movie_69,play,tablet,CA,477,2026-03-05 23:20:09.976295
evt_9285,user_911,sess_417,movie_146,complete,tablet,AU,494,2026-03-07 04:26:09.976309
evt_9286,user_149,sess_1,movie_147,complete,laptop,AU,50,2026-03-05 03:32:09.976321
evt_9287,user_974,sess_175,movie_80,seek,tablet,UK,477,2026-03-11 01:46:09.976336
evt_9288,user_113,sess_64,movie_30,complete,tablet,UK,462,2026-03-11 13:59:09.976346
evt_9289,user_454,sess_245,movie_17,seek,mobile,AU,48,2026-03-10 14:57:09.976357
evt_9290,user_941,sess_388,movie_12,complete,mobile,CA,295,2026-03-07 18:02:09.976367
evt_9291,user_593,sess_483,movie_95,complete,tablet,US,293,2026-03-07 04:16:09.976378
evt_9292,user_21,sess_109,movie_56,pause,smart_tv,US,227,2026-03-10 19:47:09.976388
evt_9293,user_497,sess_452,movie_94,pause,laptop,US,354,2026-03-09 09:23:09.976399
evt_9294,user_437,sess_461,movie_98,complete,mobile,CA,95,2026-03-08 23:18:09.976410
evt_9295,user_680,sess_367,movie_136,complete,laptop,US,266,2026-03-07 20:35:09.976420
evt_9296,user_407,sess_361,movie_96,complete,smart_tv,AU,573,2026-03-09 21:32:09.976430
evt_9297,user_270,sess_403,movie_77,play,mobile,AU,496,2026-03-10 04:18:09.976441
evt_9298,user_153,sess_123,movie_173,play,mobile,US,453,2026-03-10 00:31:09.976466
evt_9299,user_484,sess_103,movie_141,seek,mobile,US,120,2026-03-07 11:59:09.976479
evt_9300,user_302,sess_279,movie_142,pause,mobile,AU,514,2026-03-10 13:39:09.976493
evt_9301,user_653,sess_209,movie_142,seek,tablet,AU,542,2026-03-08 02:21:09.976505
evt_9302,user_736,sess_64,movie_46,pause,mobile,CA,548,2026-03-05 01:12:09.976515
evt_9303,user_902,sess_466,movie_80,pause,mobile,AU,181,2026-03-09 08:47:09.976526
evt_9304,user_153,sess_455,movie_185,play,mobile,US,469,2026-03-09 12:06:09.976540
evt_9305,user_218,sess_139,movie_83,play,smart_tv,UK,333,2026-03-08 18:36:09.976555
evt_9306,user_712,sess_242,movie_1,seek,mobile,US,115,2026-03-10 17:14:09.976566
evt_9307,user_933,sess_194,movie_47,complete,laptop,CA,162,2026-03-11 08:57:09.976577
evt_9308,user_63,sess_194,movie_45,pause,mobile,AU,444,2026-03-06 14:13:09.976587
evt_9309,user_53,sess_349,movie_84,complete,smart_tv,US,83,2026-03-06 08:33:09.976598
evt_9310,user_890,sess_29,movie_10,complete,tablet,CA,172,2026-03-07 13:54:09.976609
evt_9311,user_248,sess_267,movie_163,play,smart_tv,UK,450,2026-03-11 15:41:09.976621
evt_9312,user_898,sess_318,movie_25,pause,laptop,US,28,2026-03-08 01:37:09.976632
evt_9313,user_70,sess_75,movie_156,pause,laptop,CA,361,2026-03-07 22:30:09.976644
evt_9314,user_320,sess_346,movie_24,play,tablet,UK,110,2026-03-11 09:01:09.976659
evt_9315,user_316,sess_61,movie_144,pause,smart_tv,AU,201,2026-03-08 21:13:09.976669
evt_9316,user_668,sess_499,movie_122,complete,tablet,UK,194,2026-03-06 10:37:09.976680
evt_9317,user_115,sess_161,movie_147,complete,laptop,CA,383,2026-03-09 13:45:09.976691
evt_9318,user_329,sess_117,movie_67,pause,laptop,AU,51,2026-03-07 21:52:09.976701
evt_9319,user_907,sess_116,movie_69,pause,mobile,US,164,2026-03-09 00:38:09.976712
evt_9320,user_692,sess_499,movie_128,seek,smart_tv,US,156,2026-03-05 08:56:09.976722
evt_9321,user_583,sess_89,movie_45,pause,tablet,UK,242,2026-03-11 11:37:09.976733
evt_9322,user_441,sess_492,movie_132,seek,mobile,UK,215,2026-03-11 03:00:09.976744
evt_9323,user_981,sess_20,movie_6,complete,laptop,US,104,2026-03-10 05:14:09.976754
evt_9324,user_402,sess_450,movie_89,complete,laptop,AU,50,2026-03-11 01:02:09.976769
evt_9325,user_783,sess_354,movie_88,seek,mobile,UK,258,2026-03-08 14:00:09.976779
evt_9326,user_983,sess_393,movie_130,pause,mobile,AU,447,2026-03-07 00:31:09.976790
evt_9327,user_411,sess_10,movie_200,play,mobile,AU,32,2026-03-05 00:24:09.976801
evt_9328,user_250,sess_128,movie_112,seek,tablet,AU,370,2026-03-11 20:15:09.976816
evt_9329,user_405,sess_131,movie_88,pause,tablet,US,529,2026-03-08 17:29:09.976827
evt_9330,user_93,sess_352,movie_52,pause,laptop,US,343,2026-03-08 20:41:09.976839
evt_9331,user_503,sess_373,movie_155,complete,tablet,CA,187,2026-03-10 11:29:09.976850
evt_9332,user_919,sess_160,movie_14,pause,laptop,US,251,2026-03-11 14:38:09.976861
evt_9333,user_434,sess_467,movie_22,play,mobile,AU,63,2026-03-07 15:29:09.976872
evt_9334,user_178,sess_485,movie_155,complete,mobile,AU,440,2026-03-07 01:46:09.976884
evt_9335,user_25,sess_369,movie_159,seek,smart_tv,US,340,2026-03-07 15:04:09.976894
evt_9336,user_826,sess_437,movie_162,play,smart_tv,CA,523,2026-03-11 13:46:09.976906
evt_9337,user_973,sess_79,movie_92,seek,mobile,UK,556,2026-03-08 06:06:09.976917
evt_9338,user_111,sess_195,movie_143,complete,laptop,AU,172,2026-03-06 11:45:09.976928
evt_9339,user_821,sess_86,movie_179,complete,mobile,AU,125,2026-03-07 11:48:09.976939
